SaleID,price
200000,1177.4113496474076
200001,1806.5338078738368
200002,8560.360661778841
200003,1346.399611742902
200004,2074.420147259879
200005,1246.3452855422938
200006,377.8066672102651
200007,3689.1896205000994
200008,12371.991041241365
200009,609.9184981704215
200010,550.2923202322427
200011,2599.270543130153
200012,5930.378315563362
200013,8214.043630398199
200014,2121.9293621068755
200015,254.02302040572388
200016,1770.5772640468394
200017,8303.176024583587
200018,6621.724095265172
200019,641.6808799402202
200020,24298.10846801094
200021,7662.824328434444
200022,1887.9668411954804
200023,1515.7588501092364
200024,932.9085932517937
200025,9206.942100263812
200026,556.9270828964952
200027,12667.49194668639
200028,4394.23051815052
200029,7727.529108157843
200030,17368.8979214005
200031,11979.967889658032
200032,572.963485590838
200033,14379.531004529172
200034,841.1506535887363
200035,1924.6379425369971
200036,14301.708309335332
200037,6164.789683966753
200038,1286.8453080711733
200039,328.02774196419654
200040,592.431873751435
200041,25705.718411943468
200042,373.5221203812246
200043,8245.520054749795
200044,18019.652550302
200045,612.5743437880221
200046,15760.434287965036
200047,16825.824696504227
200048,2025.3174652940284
200049,3132.1899946065587
200050,869.0363245072054
200051,4521.2737743174375
200052,2917.069277634576
200053,330.64517005949597
200054,13271.678389860903
200055,9807.057470043126
200056,8207.267161223892
200057,3404.317922552236
200058,1208.6892892847247
200059,5087.628860215074
200060,8033.504928431059
200061,1207.8819755583822
200062,5233.848356262255
200063,8871.352135914145
200064,1228.1400826793692
200065,1900.146964396196
200066,565.935260018164
200067,10147.066219610417
200068,170.50405879952586
200069,18087.480528046286
200070,9040.441555942267
200071,393.6129189612577
200072,5665.583259875845
200073,19664.06209409977
200074,4420.590378663986
200075,15026.934147361208
200076,3230.607621541668
200077,419.0794269296946
200078,370.2345108156899
200079,2921.8612049549697
200080,3412.694235007858
200081,2015.6537691433678
200082,3989.4749435060367
200083,458.304882446389
200084,1269.5025448650308
200085,1619.255938157918
200086,6748.066940696462
200087,3302.6950189038007
200088,2692.542399955969
200089,41361.17418644004
200090,2957.3443723945
200091,204.73275232614327
200092,2067.0891879327123
200093,16849.50959608792
200094,6801.090214292162
200095,5432.126488540069
200096,2357.2023616559
200097,1234.7496790481516
200098,409.006761906606
200099,20051.66111282302
200100,21695.586517454896
200101,8005.340984455305
200102,1777.645119785766
200103,10194.364600019217
200104,5551.215688499142
200105,3356.276798693939
200106,8730.892006202846
200107,1869.9247391889082
200108,14513.299102007266
200109,8178.239268578243
200110,1221.2665085655058
200111,1709.7652558554541
200112,1891.809395672206
200113,583.507171669337
200114,2336.1686140392967
200115,1296.969718503709
200116,13428.092003165595
200117,16870.787570208522
200118,58163.88765355694
200119,226.16094960289735
200120,3462.9074501502328
200121,2669.4125739198726
200122,676.9129267526662
200123,2183.7193787109804
200124,53157.11535136041
200125,796.1611584561946
200126,3479.684209842052
200127,15048.52244681247
200128,1616.0609580277776
200129,5580.592618467179
200130,3821.7984978957234
200131,3111.984528411538
200132,1196.6400034897194
200133,2803.0901076436808
200134,1267.0377605635708
200135,2990.0789664346175
200136,3846.5346122718147
200137,1268.626028694851
200138,9732.657546597875
200139,6532.098982756232
200140,2583.7836502201617
200141,1467.086512743958
200142,5716.296477732749
200143,9468.196303388155
200144,1365.501723131785
200145,6140.33674815174
200146,2601.514970267782
200147,4448.814739715035
200148,2506.1135848915346
200149,263.6550514577266
200150,10722.267074352003
200151,5288.821028815777
200152,553.366114395289
200153,480.32822945277053
200154,7238.155984589057
200155,3165.89809183967
200156,16391.308543585685
200157,8945.57763761648
200158,10393.503875090977
200159,14300.511178663091
200160,6669.175827530305
200161,7336.01102488152
200162,6382.307640459542
200163,680.4840460804468
200164,16504.44887056551
200165,15126.142940473102
200166,24965.433926155125
200167,3568.5550950703882
200168,39769.43267186325
200169,766.4589508398078
200170,2581.0269444741643
200171,8561.880202019904
200172,2048.1881480374914
200173,34830.28347976091
200174,1179.403564311452
200175,2198.0351647371335
200176,7947.851864929915
200177,5788.507815934858
200178,5292.473077584866
200179,3886.37519563579
200180,940.1073587321531
200181,19379.90873981879
200182,4467.047573908589
200183,1559.7621432062133
200184,1977.7997328551917
200185,4585.121501006446
200186,3011.245196917715
200187,7244.36329902099
200188,9745.828420086087
200189,12316.702067722521
200190,4034.7283526801807
200191,3008.997842422814
200192,1090.20385152209
200193,4068.179298511678
200194,7869.751147123374
200195,2503.885049054318
200196,897.9657030241169
200197,23172.344774386424
200198,1324.0340045735325
200199,4354.232213776166
200200,666.1970967933178
200201,7402.966757877717
200202,2045.6167559738367
200203,1730.87274018179
200204,8185.511246996933
200205,5286.245451458731
200206,855.3989273088116
200207,5551.027161466081
200208,5433.864905784538
200209,1171.7325478166906
200210,14109.126057138292
200211,5463.211572932014
200212,7482.346899686725
200213,8475.832667167784
200214,20170.90770091829
200215,7262.784853892024
200216,3069.275005734441
200217,1183.935468644298
200218,10395.419484594791
200219,1171.2085467226411
200220,2340.86990988651
200221,7618.0505937192265
200222,2371.661654767863
200223,860.4266849829339
200224,13348.310601900099
200225,3473.5744472506804
200226,1206.126469125351
200227,8324.744471967944
200228,211.57258732145544
200229,6716.523824404783
200230,8072.5722132200335
200231,4777.203700433243
200232,1058.0331507354895
200233,7396.208595195012
200234,429.0675452105014
200235,8490.811381620504
200236,13166.20956703064
200237,4502.671044916875
200238,7257.721887951533
200239,9228.824505507888
200240,24549.06376543057
200241,10956.1345691815
200242,4013.417164789229
200243,2876.2094737407724
200244,6379.4139157456475
200245,4475.3027659340805
200246,4607.626308313907
200247,1475.3659654563608
200248,333.7347755905488
200249,10139.052655813855
200250,34262.254839147165
200251,10323.873291650565
200252,817.212971880431
200253,8466.009455333726
200254,10948.443272288694
200255,7792.62687719671
200256,2611.759339337669
200257,9198.44069593719
200258,3500.49438835816
200259,7843.18035585998
200260,1697.0184753971057
200261,4603.431140159853
200262,2643.8592859888695
200263,8951.561993531679
200264,6627.726380732902
200265,5352.267136649745
200266,1275.6691597297358
200267,13443.597384494326
200268,8039.425078536128
200269,3512.0806629743206
